latitude,longitude,continent
38.7044,-0.9881,0
50.6731,18.2131,0
47.2753,8.9144,0
45.0167,7.4667,0
50.7833,4.5833,0
43.3503,1.4747,0
47.1969,8.4861,0
41.4831,2.2697,0
50.5,9.1167,0
43.3146,13.5806,0
39.35,-8.4833,0
37.9683,-3.8089,0
54.897,-1.703,0
48.2683,38.1847,0
43.2833,11.2333,0
62.2597,24.7069,0
53.6667,10.2667,0
52.65,12.9833,0
50.2015,14.8329,0
49.979,7.9234,0
52.5497,12.9497,0
44.7667,10.6833,0
50.1331,8.5289,0
52.6272,11.1642,0
50.7006,10.5667,0
50.8531,3.1267,0
45.2586,8.8647,0
44.6956,10.5274,0
40.2667,18.3333,0
50.4492,3.5906,0
43.2375,25.3074,0
47.8167,24.4333,0
44.1333,12.0667,0
43.4411,5.3797,0
43.325,-0.4161,0
40.2644,8.7751,0
47.6,20.2833,0
49.2606,8.485,0
50.7,6.4833,0
48.0497,9.33,0
45.6,9.55,0
53.644,-1.5226,0
45.8513,10.9817,0
50.3975,8.8114,0
49.4,10.8833,0
41.2353,13.0956,0
50.7356,2.3025,0
52.5331,13.05,0
54.2922,10.8867,0
51.9314,4.756,0
41,16.8,0
46.3567,6.1428,0
49.4167,11.8833,0
52.5727,-1.2023,0
48.8167,11.5,0
47.6803,11.5739,0
51.5018,0.2534,0
50.186,-5.419,0
51.095,3.6056,0
50.6386,2.3967,0
47.3597,18.8586,0
43.1983,5.8028,0
45.7333,9.2167,0
49.1015,16.3775,0
40.4167,17.8333,0
44.6086,2.0317,0
45.2,8.9167,0
52.255,8.4817,0
41.6036,2.0244,0
51.9763,4.1323,0
44.075,10.4817,0
54.6436,25.0517,0
48.0833,18.1833,0
49.5867,7.1428,0
47.52,22.13,0
50.8262,6.5267,0
44.3349,9.2101,0
48.1781,23.8863,0
50.8281,10.7328,0
49.758,16.6643,0
45.5972,9.695,0
45.1333,7.8167,0
50.9089,3.3697,0
42.4317,1.9283,0
48.3217,0.8217,0
50.0172,8.9915,0
63,23.8167,0
52.9428,9.3183,0
51.0167,4.3667,0
50.85,5.4833,0
46.7228,2.505,0
47.4822,8.4861,0
49.7622,15.9076,0
52.2,9.8833,0
52.8333,8.3167,0
51.65,24.5333,0
43.8825,-0.5194,0
37.6667,-4.7167,0
63.3667,27.3833,0
40.3919,17.4483,0
39.9833,18.25,0
48.1864,26.5892,0
45.5792,8.8025,0
37.2594,13.9192,0
44.3333,7.55,0
51.9867,4.7889,0
65.3167,25.3722,0
48.272,12.6059,0
49.7413,9.0071,0
46.05,13.2,0
49.5406,5.7794,0
47.4761,-1.7636,0
39.4619,-3.6064,0
49.0179,35.3598,0
45.6,17.2167,0
52.7833,8.4167,0
51.9156,4.8456,0
47.8933,-4.0122,0
43.5336,-7.0403,0
47.8919,1.9172,0
62.4917,27.7875,0
45.8409,12.352,0
46.1342,-1.1144,0
59.5936,10.2076,0
45.55,9.4333,0
47.9317,-2.3975,0
64.8083,25.4167,0
48.5928,9.3611,0
50.6439,2.6403,0
46.85,6.8472,0
37.25,-3.75,0
43.56,-5.976,0
43.6539,5.2619,0
43.4,11.2167,0
43.5236,-1.4867,0
53.274,-3.223,0
47.0997,2.3728,0
40.2386,23.2814,0
51.113,-0.147,0
52.13,-0.99,0
44.5167,11.8333,0
42.9653,1.6069,0
43.7894,4.8317,0
47.9853,36.2367,0
43.3967,-3.4483,0
50.5092,7.2964,0
54.8167,23.8667,0
43.5142,1.1775,0
40.55,16.6667,0
37.7,-5.1,0
42.6028,-8.6383,0
42.9833,12.4167,0
51.8719,10.0253,0
49.05,9.25,0
42.7447,2.9208,0
44.3167,11.8,0
47.4103,2.925,0
37.8844,24.0125,0
62.7056,25.2569,0
40.4333,-8,0
44.6425,11.3486,0
44.765,11.4833,0
47.3717,8.64,0
51.1419,14.0139,0
37.3167,-4.3667,0
64.9333,25.4167,0
45.6,11.5833,0
49.7078,8.3289,0
55.99,-3.398,0
47.6167,17.25,0
40.7833,-7.35,0
48.7239,2.0842,0
47.3206,7.9014,0
43.9393,12.7137,0
51.2394,5.1133,0
38.5167,23.6333,0
45.5833,8.6333,0
46.8256,21.0289,0
45.6333,11.95,0
50.0479,4.3173,0
47.3028,7.8833,0
51.3347,12.6089,0
40.8025,14.6944,0
52.0117,10.1319,0
50.5197,2.6794,0
43.4586,2.0042,0
44.6622,25.5736,0
46.4547,-1.1658,0
50.2081,34.3668,0
49.0225,2.1503,0
54.69,-1.55,0
37.8333,15.2667,0
49.0342,11.4726,0
49.1474,34.1993,0
51.1762,9.3575,0
47.2039,30.9125,0
62.1292,25.6722,0
37.1167,-3.65,0
45.0619,9.2611,0
50.4667,29.8167,0
45.6,11.9333,0
49.7012,17.0762,0
43.5761,1.2714,0
48.7742,8.7314,0
50.1585,14.3977,0
48.795,9.6011,0
50.435,7.6711,0
37.3667,-6.15,0
45.5658,5.445,0
45.6075,22.95,0
39.684,-3.777,0
45.5619,4.2781,0
44.8606,-0.4936,0
48.4289,10.1219,0
47.4675,-0.495,0
50.6759,9.5593,0
48.0833,11.8333,0
49.3386,10.7908,0
52.7833,11.7667,0
39.2903,-0.4147,0
45.6667,9.2667,0
46.74,-1.6083,0
39.3785,9.1784,0
45.6833,8.95,0
60.5708,22.1,0
47.2833,24.4067,0
49.3487,16.4244,0
51.329,-0.409,0
44.8463,10.4486,0
51.925,7.8478,0
52.2167,13.1997,0
49.4261,2.8208,0
52.3667,7.4667,0
52.35,8.2333,0
47.3308,-1.6267,0
43.2566,13.0096,0
40.543,0.4808,0
45.4835,10.1745,0
48.635,7.7408,0
50.2047,3.8356,0
51.7736,12.6359,0
49.3371,6.0792,0
53.053,-2.304,0
47.2709,8.97,0
49.7234,18.0786,0
47.2167,27.2667,0
61.0556,24.3708,0
52.0833,7.4833,0
41.5638,0.5241,0
54.11,13.0414,0
45.7333,11.8667,0
28.4403,-16.4389,0
49.5614,8.0725,0
47.6514,-2.0847,0
39.2167,-3.6,0
47.2153,-1.4656,0
50.85,9.1167,0
46.74,21.3778,0
52.5667,13.7331,0
47.4097,10.2792,0
38.1739,20.4883,0
50.2833,6.1333,0
47.37,24.68,0
45.5481,2.3092,0
53.2222,8.9278,0
45.5569,5.9664,0
47.016,34.9124,0
37.6833,15.1,0
47.9206,1.8242,0
47.52,26.5319,0
49.7413,8.6225,0
39.9167,-7.2333,0
36.7667,-4.7,0
50.9481,5.1144,0
50.3446,16.1515,0
48.1778,-2.7533,0
54.3739,10.9797,0
40.3475,-4.0272,0
52.0845,-7.6397,0
50.3033,8.571,0
37.3167,-6.8333,0
37.3167,-6.05,0
43.144,23.7131,0
48.3119,8.9178,0
48.6589,8.9403,0
43.5989,1.2331,0
40.45,17.5,0
49.3003,1.0111,0
46.139,11.1123,0
43.2567,11.8164,0
43.5216,11.4864,0
45.75,12.3167,0
50.2697,8.4443,0
50.6669,5.4633,0
41.9944,1.5178,0
51.1564,12.0981,0
43.4981,1.3125,0
52.9845,9.5817,0
51.8033,9.6903,0
50.797,-0.689,0
43.3881,-6.0736,0
47.9822,3.3972,0
45.2958,9.7609,0
50.5426,8.9891,0
41.5061,2.24,0
45.6731,4.8225,0
51.8667,10.6833,0
58.0828,6.7528,0
41.8167,12.7167,0
44.95,12.3167,0
40.5608,-4.0169,0
41.6086,2.1358,0
49.41,24.3094,0
41.4009,-4.3136,0
45.4167,12.0333,0
50.5897,3.1111,0
28.4348,-16.4682,0
49.5625,20.6364,0
37.4167,-6.15,0
50.8689,13.3219,0
45.8761,1.2386,0
44.6833,27.9519,0
45.85,8.6667,0
49.0167,13.2333,0
67.2596,15.3941,0
37.1531,-3.6706,0
40.7833,-7.0667,0
44.6399,10.3818,0
45.3167,11.8667,0
51.6014,0.6363,0
40.3833,-8.2167,0
52.2,11.6333,0
46.0572,6.55,0
40.8167,14.5667,0
52.6167,7.0333,0
48.1958,6.4372,0
49.2238,37.2915,0
51.85,13.7167,0
42.172,26.5694,0
53.5442,10.1664,0
44.1,12.3833,0
48.5092,-4.0683,0
41.6128,2.5403,0
45.85,12.2833,0
27.9808,-15.4989,0
49.85,9.1667,0
50.75,13.0667,0
41.3962,1.9589,0
46.6333,32.4333,0
43.7742,1.6864,0
42.1783,-1.7492,0
49.2775,1.0406,0
45.9,12.5333,0
48.5286,23.5019,0
50.5928,30.9103,0
45.7,11.4333,0
50.4839,3.0139,0
51.8333,5.9167,0
45.8314,3.1,0
51.6,11.9667,0
48.5661,2.1714,0
45.5236,18.5633,0
47.4869,8.2921,0
44.3842,4.9903,0
43.5606,4.085,0
39.15,-6.0667,0
53.8333,10.4833,0
49.8694,36.2719,0
47.0028,8.6117,0
51.1167,15.5833,0
45.6089,9.5281,0
46.4511,4.1194,0
39.5922,-0.3342,0
50.6,8.3833,0
52.454,1.691,0
47.1733,8.9264,0
40.4644,22.8606,0
48.71,9.4661,0
39.9342,4.14,0
51.1833,3,0
46.9433,7.7853,0
52.5167,7.6667,0
52.4474,0.6242,0
51.9576,9.248,0
41.3333,-6.7167,0
49.0256,11.9589,0
42.2436,12.3464,0
49.3833,6.7833,0
37.4353,-6.0433,0
45.2978,5.6369,0
41.7469,12.6519,0
50.7167,5.5333,0
49.4869,29.2733,0
45.35,11.9667,0
45.6833,12.1,0
52.9667,11.15,0
43.689,12.8061,0
39.2628,16.1945,0
48.0933,11.4658,0
50.2486,12.0354,0
37.6167,15.1,0
50.4747,3.2442,0
37.4074,13.6189,0
48.3331,17.3069,0
48.0267,0.2042,0
40.5833,17.4833,0
50.0817,14.2586,0
45.6333,8.9,0
44.9667,7.6667,0
42.6003,2.9711,0
52.2664,9.1178,0
45.7592,5.6881,0
45.7497,27.1155,0
47.3597,8.0486,0
48.1733,11.7178,0
53.3,10.7333,0
51.408,-0.947,0
40.7186,-4.2478,0
39.4194,-0.7906,0
48.4519,9.0997,0
54.5164,13.6411,0
49.5053,0.2331,0
50.4053,8.155,0
51.1333,4.3333,0
49.9242,9.0094,0
49.7039,9.2644,0
42.75,13.8833,0
45.4464,34.7344,0
49.3278,6.7208,0
44.4833,11.0333,0
46.8738,23.0041,0
41.6657,1.271,0
47.6667,10.3,0
40.2,18.3,0
45.4048,9.0349,0
50.3878,3.5981,0
51.432,-0.792,0
45.6586,10.0536,0
49.4108,1.1419,0
47.42,8.6192,0
39.6167,15.8667,0
47.4939,8.8975,0
43.65,-7.4,0
40.6667,22.8,0
50.7389,6.5972,0
40.2789,14.9528,0
40.05,18.1333,0
40.7336,-3.5814,0
49.2678,8.7036,0
51.2175,12.3242,0
50.6167,4.8167,0
48.5333,10.6667,0
47.7064,-3.3842,0
39.6333,-3.3333,0
50.8,4.1167,0
43.3103,-3.0569,0
45.8353,9.032,0
36.7523,-2.6838,0
47.3889,8.0747,0
43.4344,13.3503,0
51.1486,4.4775,0
50.6728,2.895,0
41.5575,2.1562,0
39.2833,22.3833,0
50.0167,8.1667,0
49.777,16.9195,0
45.7,9.3333,0
51.9436,6.8664,0
51.5667,26.5667,0
47.4331,9.6333,0
49.5208,0.5375,0
50.5151,14.0511,0
45.8,11.9167,0
48.1867,0.6544,0
45.4,9.55,0
47.2933,19.2258,0
38.7333,16.1667,0
39.8667,16.5333,0
47.85,12.8167,0
50.0374,11.9994,0
56.1838,-3.9674,0
49.2825,8.7347,0
52.1031,8.0892,0
43.4725,6.5664,0
61.6778,24.3569,0
50.9667,14.2833,0
37.9667,23.9167,0
48.3712,10.3071,0
47.5656,8.0647,0
49.1878,2.4161,0
55.645,-4.758,0
53.2628,19.8266,0
43.3114,13.3131,0
28.4799,-16.4357,0
43.0383,-8.8142,0
49.0828,8.1964,0
50.5,4.8,0
49.155,2.4408,0
38.7797,-0.4361,0
43.8415,10.6163,0
62.4736,21.3375,0
41.6167,-4.6833,0
43.3114,-3.8525,0
48.9008,24.8492,0
47.6197,-2.7372,0
47.2539,8.1833,0
43.4333,-4.05,0
46.55,6.6333,0
38.15,16.1667,0
43.9417,4.9047,0
45.4017,4.2614,0
41.0167,-8.55,0
48.1019,-1.7956,0
47.6749,19.3158,0
52.2539,5.2572,0
45.5633,9.9783,0
51.8167,8.8331,0
43.1364,5.7533,0
48.3172,23.0375,0
44.7728,4.8431,0
41.3687,2.0175,0
50.9469,-2.5171,0
44.9492,-0.605,0
46.55,6.5833,0
43.2102,24.1629,0
48.2967,20.7442,0
46.1528,-1.0964,0
42.821,13.6329,0
44.3897,0.3083,0
42.5186,-0.3643,0
45.5631,10.115,0
38,23.4167,0
48.6792,8.8969,0
52.5833,6.2833,0
35.2,26.1,0
47.1483,-1.5294,0
50.8086,6.0625,0
50.4945,15.5151,0
49.3369,19.5503,0
50.9983,2.3642,0
50.6233,2.4567,0
45.4167,11.2833,0
44.95,9.6833,0
47.8831,21.85,0
48.5078,26.486,0
52.4478,13.7572,0
49.3542,0.5139,0
49.175,9.5056,0
50.4739,2.8661,0
51.2897,14.83,0
41.6833,13.0167,0
28.0922,-17.11,0
45.4689,4.3544,0
50.4181,3.0181,0
52.9422,12.3972,0
46.4258,21.8369,0
44.1487,8.2828,0
41.7507,1.8727,0
47.6,19.0167,0
41.9333,-8.7333,0
47.1617,-1.2669,0
44.65,7.8667,0
50.4003,7.6172,0
49.6841,8.4508,0
52.26,10.0664,0
45.325,9.14,0
49.3856,1.0275,0
51.1392,4.7544,0
46.2164,10.1689,0
45.7103,4.7422,0
44.5167,34.1833,0
50.3333,4.8833,0
38.1594,-0.805,0
44.9167,10.8167,0
43.8764,10.7344,0
46.9497,9.5667,0
50.8,4.15,0
49.0583,20.2025,0
49.4483,8.6121,0
45.5167,8.85,0
53.0792,10.5833,0
48.55,22.0833,0
45.35,11.6667,0
47.9714,24.0047,0
43.6419,-1.4322,0
47.2533,8.7703,0
49.0519,11.7828,0
48.05,11.7,0
51.6167,12.1167,0
45.8056,4.7531,0
45.4761,10.24,0
48.8133,9.5789,0
41.35,26.5,0
44.9058,7.6725,0
50.1958,4.5431,0
50.9625,10.0597,0
43.5517,5.1947,0
44.95,10.8167,0
47.1761,8.4264,0
47.4,9.0333,0
53.6337,14.0202,0
53.3864,9.005,0
37.8833,-8.1667,0
41.2008,-8.3306,0
48.6675,25.5003,0
54.91,8.3075,0
52.2194,7.8125,0
40.7272,-3.8611,0
51.2667,9.4833,0
49.7208,15.6702,0
45.5,9.3667,0
50.3744,7.2808,0
51.7667,8.9333,0
47.1828,7.5586,0
49.8386,35.6217,0
41.9127,-8.5622,0
46.7833,7.1667,0
49.7333,20.7167,0
37.7833,14.6,0
44.7194,11.5331,0
51.5167,13.4,0
42.1167,-8.2667,0
46.255,33.2906,0
43.9292,4.9944,0
51.0059,-2.1969,0
50.9667,3.1833,0
52.0667,9.5833,0
38.0167,-4.3833,0
44.93,10.3758,0
41.4678,2.0647,0
48.5442,34.8664,0
43.6272,3.4322,0
45.7711,3.1936,0
44.3489,4.7686,0
49.5333,11.15,0
50.6,17.0444,0
62.5675,6.3722,0
46.3872,5.8633,0
52.52,-0.26,0
52.2667,13.5333,0
43.3494,5.6047,0
49.3097,12.84,0
45.2865,9.857,0
45.2333,11.4658,0
39.45,16.2833,0
49.3103,28.4808,0
47.9194,19.6978,0
39.8519,-0.4896,0
38.8475,-9.2714,0
50.7586,5.6086,0
43.8408,10.7475,0
39.4228,8.9217,0
52.268,-1.524,0
46.2167,13.2167,0
48.9167,20.8744,0
47.3611,-1.9419,0
47.2878,5.0636,0
47.4803,8.2222,0
50.1089,4.9561,0
49.4892,0.5711,0
53.6167,10.4,0
50.2733,2.7594,0
45.5336,11.9659,0
48.7103,6.1864,0
48.0503,8.2092,0
48.7411,2.7342,0
47.1386,8.5844,0
47.8936,2.0269,0
39.6831,2.8333,0
47.3019,8.6906,0
50.51,11.1378,0
45.6911,9.6125,0
45.7833,9.35,0
53.2333,8.4667,0
38.3203,-6.7714,0
45.605,9.6297,0
45.3719,4.8117,0
45.7939,9.6656,0
51.0667,13.0167,0
52.2453,19.6236,0
42.9177,24.2574,0
50.4994,24.765,0
43.1069,26.4198,0
47.65,26.37,0
53.9944,10.7825,0
48.2167,12.6833,0
48.7406,2.7681,0
51.781,-3.7511,0
50.3558,9.0553,0
39.1167,16.7833,0
49.9333,10.8833,0
49.9328,10.9533,0
46.0667,12.5833,0
41.5297,25.4064,0
54.1622,10.4214,0
43.2333,11.4167,0
46.5764,24.6042,0
52.8333,9,0
45.8306,10.0992,0
43.1667,10.6,0
45.6469,11.8281,0
47.5958,9.6,0
48.1597,-1.5797,0
47.035,-1.64,0
55.958,-2.774,0
47.79,9.8842,0
43.4933,6.3611,0
47.7478,23.2853,0
50.6039,13.7463,0
50.3872,3.1131,0
48.555,3.0147,0
43.3472,11.5042,0
47.3164,9.5664,0
52.1,8.3,0
52.695,-2.451,0
43.6481,3.8017,0
45.3333,9.1,0
51.0333,3.1333,0
48.42,22.5611,0
49.2475,8.7239,0
49.0453,-1.4453,0
44.5453,4.6822,0
52.1167,9.7333,0
52.3667,13.5831,0
43.4053,11.7706,0
49.1989,11.3292,0
42.1892,14.2216,0
44.3896,8.6462,0
51.6167,13.5667,0
50.5273,14.9714,0
40.1333,18.2,0
54.857,-1.737,0
43.3333,-6.4167,0
48.0114,23.5722,0
45.7167,8.7,0
48.1992,17.3003,0
49.1964,12.2686,0
45.8833,12.1167,0
48.7772,17.6956,0
60.6292,23.5139,0
43.0097,11.1683,0
45.5667,11.3667,0
44.039,26.6194,0
44.6953,10.2416,0
48.6372,9.1317,0
48.81,2.6228,0
60.2528,10.6672,0
46.1164,3.4042,0
40.4261,22.9281,0
45.8,9.3833,0
49.1466,6.8157,0
57.061,-2.13,0
47.7886,-3.4153,0
51.2611,7.4667,0
43.6136,1.0808,0
51.6831,13.2331,0
45.8519,18.2986,0
43.7714,1.2931,0
52.85,9.2333,0
41.8167,-7,0
45.7375,9.6564,0
43.5925,5.1281,0
49.9533,8.6297,0
64.8,26,0
40.9833,24.7,0
51.0667,5.9831,0
49.7147,16.2655,0
54.376,-2.907,0
49.1981,8.2792,0
52.6331,13.7331,0
45.2833,11.5333,0
52.2719,4.9703,0
49.84,9.1414,0
45.7833,9.0167,0
44.3294,27.7315,0
40.3833,-3.4,0
49.9217,4.0839,0
42.7689,2.8739,0
41.8385,23.4888,0
55.6749,-3.777,0
37.0617,14.9028,0
47.4394,-1.4983,0
51.0186,3.6378,0
41.9333,13.1,0
48.2505,6.4195,0
41.55,13.5167,0
45.9089,8.6204,0
44.735,4.5992,0
42.1435,12.5047,0
44.0031,4.9267,0
51.72,11.2375,0
58.3272,6.6667,0
49.4318,25.1544,0
50.7372,3.0794,0
42.4264,-2.4181,0
45.2925,4.1722,0
44.65,11.3833,0
48.3939,39.1536,0
53.5022,8.0139,0
44.6167,10.6,0
39.609,3.2853,0
52.7347,5.1492,0
48.4906,-2.7381,0
51.0525,4.205,0
45.5847,9.4158,0
45.4031,4.3644,0
43.218,27.558,0
48.25,31.4167,0
50.8532,-1.301,0
53.291,-3.704,0
44.8933,28.7119,0
45.4153,25.5375,0
43.6422,6.8758,0
51.0906,2.9803,0
45.3364,23.1525,0
40.6417,14.4167,0
49.8641,10.2269,0
60.5347,24.2097,0
48.0722,9.9481,0
37.6833,15.1333,0
48.6206,2.4892,0
44.7283,5.0222,0
49.0747,12.1944,0
39.4797,-0.6844,0
46.9525,16.2736,0
49.7812,14.1672,0
48.4333,22.2,0
46.1333,7.1167,0
42.3514,11.6078,0
46.3603,2.5344,0
47.85,17.7667,0
46.1086,4.7492,0
52.0245,0.7497,0
45.7,11.5667,0
50.0016,16.2231,0
44.89,1.2167,0
49.3444,6.1342,0
47.0131,26.8657,0
43.86,4.4439,0
48.1167,12.5833,0
48.99,29.8011,0
50.75,3.9667,0
45.1786,23.3814,0
50.3158,8.8631,0
48.8464,2.06,0
46.6419,4.3711,0
47.2,19.0167,0
42.5539,9.4275,0
41.8292,2.8933,0
43.6991,10.5831,0
44.6175,11.4717,0
44.9667,10.6833,0
45.75,11,0
50.5833,11.8167,0
43.5225,5.2539,0
55.8908,-4.1522,0
51.7422,4.5514,0
48.8669,25.0012,0
51.2778,12.5883,0
48.5222,9.1208,0
48.0481,-1.5031,0
48.6833,10.9167,0
51.25,8.1667,0
50.8981,11.8567,0
55.65,-3.18,0
48.6889,9.7358,0
49.692,11.6333,0
61.5986,5.0172,0
45.8761,4.8411,0
47.2636,-1.6683,0
59.8236,22.9681,0
45.8833,9.95,0
53.4,8.0167,0
38.8878,-3.7122,0
52.3833,10.5333,0
48.7681,2.1669,0
40.3,18.1333,0
37.9667,13.1833,0
42.4603,12.3861,0
49.1167,9.1333,0
48.4059,35.2734,0
47.7653,8.7844,0
50.9336,12.7058,0
38.1139,-0.9056,0
43.5503,5.0347,0
51.6609,-3.8399,0
50.7758,11.0825,0
55.755,-4.686,0
47.2957,9.083,0
60.3972,23.0778,0
50.4333,21.2833,0
44.0994,10.0178,0
52.651,1.733,0
41.1,16.0833,0
42.7,-8.2333,0
45.7067,11.8069,0
48.0067,9.6586,0
49.4122,7.5722,0
53.9697,14.7858,0
50.2441,21.7761,0
46.55,6.55,0
51.3865,11.8696,0
45.0553,5.67,0
49.1021,7.993,0
48.25,18.3167,0
49.8694,8.3375,0
43.7237,11.4507,0
47.6336,18.8269,0
50.35,11.2417,0
45.6394,9.6842,0
45.1833,7.8333,0
52.2419,5.0275,0
41.8506,2.2292,0
40.6333,-3.8833,0
54.3667,12.7167,0
44.6904,10.8389,0
50.4333,8.3667,0
53.7025,9.1394,0
40.4333,17.7333,0
32.6811,-17.1042,0
52.7997,12.7667,0
50.65,6.2,0
48.9339,2.5719,0
49.35,11.2333,0
47.9675,-1.795,0
43.6169,1.2847,0
39.3575,-0.6031,0
47.58,18.88,0
42.1278,12.5,0
49.0014,9.2931,0
45.285,5.8828,0
47.6556,7.5658,0
45.0408,-0.1289,0
42.4,14.05,0
40.364,-4.401,0
47.7333,9.2458,0
52.1136,4.5058,0
39.4653,-5.8789,0
50.4553,2.6186,0
50.3661,15.6319,0
48.4692,9.9417,0
51.6089,6.3769,0
37.9306,14.0883,0
48.0394,-1.7039,0
60.0708,23.6625,0
41.6425,13.474,0
49.8542,5.2533,0
51.5942,11.4547,0
45.9222,6.0631,0
41.5,-5,0
45.9733,24.6172,0
48.3842,28.8625,0
50.602,15.3356,0
54.6614,9.9311,0
50.4731,2.7181,0
45.5969,9.0183,0
43.5983,5.4825,0
45.95,12.85,0
47.0292,18.0219,0
52.8667,7.9333,0
50.9636,3.4153,0
49.6409,18.145,0
46.7928,-2.0603,0
64.125,29.5167,0
52.1167,7.0997,0
50.7172,6.3797,0
50.4231,9.5658,0
47.5877,8.2933,0
45.3833,7.95,0
51.3469,12.5383,0
46.2167,7.3,0
45.8944,12.5886,0
51.2667,9.9667,0
41.5833,-4.5833,0
49.8789,12.3369,0
48.8275,8.2544,0
51.1806,5.8964,0
45.1517,5.3197,0
46.4533,24.2333,0
53.541,-2.728,0
52.6833,-1.9666,0
47.75,11.85,0
50,9.0667,0
67.4149,26.5907,0
43.6608,3.9103,0
43.9544,4.7667,0
51.3581,4.8628,0
46.8356,26.5117,0
52.1117,8.1606,0
49.1589,5.8772,0
43.3303,11.7308,0
51.3,11.8,0
48.8972,-0.1975,0
49.1064,11.4394,0
47.8672,-4.2231,0
47.8167,21.5,0
51.5831,14,0
51.9033,11.7758,0
45.6667,11.6,0
45.1561,5.6797,0
37.1,15.1167,0
50.9697,13.1253,0
60.7884,25.0247,0
44.0125,4.4197,0
49.1533,8.5842,0
44.8097,-0.7836,0
48.1267,22.3183,0
45.2667,10.7667,0
48.9658,12.1669,0
50.4531,14.3743,0
38.0631,-0.8956,0
48.8661,9.0319,0
46.075,25.6,0
54.3722,10.2081,0
50.25,23.6167,0
48.4339,-4.6214,0
51.9935,9.1206,0
49.2833,19.8833,0
49.7149,8.8396,0
45.2669,15.2248,0
48.6922,10.0642,0
47.9597,23.8669,0
48.7081,2.3628,0
50.6667,8.7167,0
45.9222,6.8689,0
47.4772,22.5833,0
47.0239,21.1678,0
48.9584,20.5177,0
52.5167,8.0667,0
45.3167,9.0167,0
50.8086,7.8833,0
43.6611,4.0128,0
42.3475,27.1789,0
41.9906,24.0902,0
43.206,13.6721,0
51.6558,-0.749,0
49.0378,2.2133,0
43.0167,11.95,0
51.7496,14.2457,0
48.1622,21.205,0
42.9833,12.6667,0
50.7667,12.0667,0
52.5553,7.9472,0
44.8167,10.5667,0
43.5967,6.9333,0
48.15,11.7333,0
48.7,21.65,0
42.2894,12.2147,0
58.419,14.158,0
50.8667,5.3833,0
39.5499,8.7916,0
53.7333,14.0333,0
43.6864,7.1039,0
51.36,-0.342,0
49.7881,7.4572,0
43.2142,-3.1311,0
44.975,24.2311,0
51.1167,3.5667,0
46.9108,26.0911,0
49.0833,32.6667,0
38.3167,-4.6167,0
40.2333,15.2667,0
47.0497,9.4167,0
43.2439,0.0967,0
49.4667,6.3667,0
50.8333,5.1036,0
50.4763,16.093,0
49.9667,24.6167,0
45.1833,11.0667,0
48.9067,37.0131,0
47.4167,21.1667,0
46.8,18.9167,0
50.5572,5.9642,0
45.9667,12.7667,0
53.9543,14.1672,0
45.3167,11.3833,0
44.95,7.5,0
50.6586,11.4419,0
39.7,-8.2833,0
62.3564,5.8539,0
45.7853,12.0042,0
43.7072,10.6206,0
45.5617,8.1117,0
48.6417,2.2297,0
39.5386,-0.3567,0
45.3667,8.1667,0
48.0503,23.4894,0
50.5167,4.6,0
37.1667,15.0333,0
53.7667,12.5667,0
46.7686,-1.5083,0
41.5283,2.3692,0
44.9124,10.9826,0
52.1608,11.7178,0
43.3611,-4.0864,0
52.1461,7.9739,0
50.0167,29.0167,0
51.1756,0.3955,0
50.4167,8.0333,0
50.5925,9.5423,0
39.3575,9.0083,0
40.2916,9.5876,0
48.5019,-4.4261,0
48.495,-2.7175,0
49.7112,10.8935,0
47.5272,-2.7697,0
49.8556,8.3603,0
48.2728,24.3747,0
51.2583,12.1417,0
50.7,-1.93,0
48.7058,2.0719,0
42.925,10.9083,0
40.5908,8.5695,0
50.0681,9.0067,0
41.8692,-0.7881,0
51.8831,9.1831,0
49.9833,7.5167,0
53.1569,-6.909,0
48.315,25.0953,0
51.3014,16.9147,0
40.3822,17.3343,0
51.4481,14.0997,0
43.5372,4.1367,0
51.8,12.0167,0
45.7167,12.4667,0
49.1556,8.2936,0
49.0833,9.2667,0
38.3792,-0.7303,0
63.6528,26.6194,0
49.6065,6.9694,0
39.6794,-0.2206,0
46.9228,-0.7497,0
50.0667,10.1831,0
43.5667,4.1925,0
43.7204,26.8281,0
40.5,16.45,0
45.3489,10.3458,0
49.5592,11.3431,0
50.7825,7.735,0
45.5833,10.25,0
42.7311,2.9333,0
45.7408,4.2258,0
46.4128,-0.2081,0
42.6154,-6.417,0
41.2,-7.1333,0
47.9,12.3,0
51.5692,9.2411,0
43.547,12.6473,0
52.6833,13.2833,0
55.823,-3.804,0
45.6,10.8,0
53.95,9.7167,0
60.7167,22.6,0
51.1167,12.8167,0
50.0833,8.9833,0
47.4533,8.5331,0
42.8661,25.4919,0
41.4333,-8.4167,0
43.055,-2.335,0
39.5611,8.9,0
48.6933,8.1786,0
35.485,24.013,0
52.234,13.6307,0
51.948,-3.391,0
47.8814,7.7314,0
51,5.5833,0
41.52,-5.3947,0
45.4694,10.6061,0
50.2368,11.7159,0
44.6303,11.2761,0
46.9281,7.1169,0
52.5331,12.3331,0
45.6858,9.7678,0
46.1833,8.8167,0
51.165,13.6794,0
39.35,-3.3667,0
57.9066,14.0856,0
51.8089,10.2368,0
48.7725,37.5506,0
50.7492,5.1328,0
50.65,3.9167,0
43.3875,4.8044,0
50.6214,12.7317,0
40.6722,14.7278,0
60.8792,21.6931,0
47.9414,10.2994,0
